1,B-ID-18,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,Both,Polish,Undecided,LowerClass,AntiEU,Undecided,[]
1,B-ID-19,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Old,NationalLanguage,Lithuanian,Center,UpperClass,ProEU,Undecided,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)']"
1,B-ID-20,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,NationalLanguage,Polish,Right,UpperClass,AntiEU,AntiNATOProRussia,[]
1,B-ID-21,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Center,LowerClass,ProEU,AntiNATOProRussia,[]
1,B-ID-22,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Center,LowerClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-23,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Right,LowerClass,ProEU,Neutral,[]
1,B-ID-24,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,Other,Polish,Center,UpperClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-25,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,Both,Polish,Undecided,UpperClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-26,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Left,UpperClass,ProEU,AntiNATOProRussia,[]
1,B-ID-27,basic-agents,Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,NationalLanguage,Polish,Undecided,UpperClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-28,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,NationalLanguage,Lithuanian,Left,MiddleClass,Undecided,Undecided,"['Delfi (delfi.lt)', 'Facebook']"
1,B-ID-29,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,Both,Lithuanian,Center,LowerClass,Undecided,Neutral,['Odnoklassniki']
1,B-ID-30,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,Both,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']"
1,B-ID-31,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,NotApplicable,Other,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']"
1,B-ID-32,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Young,NationalLanguage,Lithuanian,Undecided,LowerClass,AntiEU,ProNATOAntiRussia,['Facebook']
1,B-ID-33,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,Other,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-34,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Male,Old,Both,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-35,basic-agents,Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Male,Old,NationalLanguage,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-36,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Lithuanian,Undecided,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Facebook', 'Twitter']"
1,B-ID-37,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Female,NotApplicable,NationalLanguage,Polish,Left,LowerClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-38,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Female,NotApplicable,Both,Lithuanian,Right,MiddleClass,AntiEU,AntiNATOProRussia,"['PBK', 'RUSRADIO (rusradio.lt)', 'Respublika (respublika.lt)', 'Lenta (lenta.ru)', 'Sputnik News (sputniknews.ru)', 'Odnoklassniki']"
1,B-ID-39,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Lithuanian,Center,LowerClass,ProEU,Neutral,"['LRT (lrt.lt)', 'Facebook']"
1,B-ID-40,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Polish,Left,UpperClass,Undecided,Neutral,[]
1,B-ID-41,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Old,NationalLanguage,Russian,Left,LowerClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-42,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,Both,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-43,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Female,NotApplicable,NationalLanguage,Other,Undecided,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']"
1,B-ID-44,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,Both,Lithuanian,Left,LowerClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-45,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Old,NationalLanguage,Lithuanian,Undecided,LowerClass,Undecided,ProNATOAntiRussia,[]
1,B-ID-46,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Polish,Left,MiddleClass,AntiEU,ProNATOAntiRussia,['Facebook']
1,B-ID-47,basic-agents,Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Lithuanian,Undecided,LowerClass,Undecided,ProNATOAntiRussia,"['LRT (lrt.lt)', 'Facebook']"
1,B-ID-48,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,NationalLanguage,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-49,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,Russian,Polish,Undecided,LowerClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-50,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Old,Both,Russian,Right,UpperClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-51,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,Undecided,"['Lietuvos Rytas (lrytas.lt)', 'Facebook']"
1,B-ID-52,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,NationalLanguage,Lithuanian,Undecided,MiddleClass,Undecided,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Alfa (alfa.lt)', 'Facebook']"
1,B-ID-53,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Polish,Left,UpperClass,ProEU,ProNATOAntiRussia,['Delfi (delfi.lt)']
1,B-ID-54,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-55,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,Both,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Facebook']"
1,B-ID-56,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,NationalLanguage,Lithuanian,Right,UpperClass,AntiEU,ProNATOAntiRussia,['Facebook']
1,B-ID-57,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,Both,Polish,Right,LowerClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-58,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,NationalLanguage,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Facebook']"
1,B-ID-59,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Russian,Left,MiddleClass,ProEU,Neutral,['Delfi (delfi.lt)']
1,B-ID-60,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['Delfi (delfi.lt)', 'Facebook']"
1,B-ID-61,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Old,NationalLanguage,Lithuanian,Center,MiddleClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-62,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,Both,Polish,Undecided,UpperClass,ProEU,AntiNATOProRussia,[]
1,B-ID-63,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,NationalLanguage,Lithuanian,Left,MiddleClass,AntiEU,Neutral,[]
1,B-ID-64,basic-agents,Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Kauno Diena (kauno.diena.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Facebook']"
1,B-ID-65,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Middle,Both,Lithuanian,Undecided,UpperClass,AntiEU,AntiNATOProRussia,[]
1,B-ID-66,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Middle,Both,Lithuanian,Center,LowerClass,ProEU,AntiNATOProRussia,[]
1,B-ID-67,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Middle,NationalLanguage,Lithuanian,Right,LowerClass,Undecided,Undecided,[]
1,B-ID-68,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Female,Middle,NationalLanguage,Lithuanian,Right,LowerClass,Undecided,ProNATOAntiRussia,[]
1,B-ID-69,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Young,NationalLanguage,Lithuanian,Right,UpperClass,ProEU,AntiNATOProRussia,[]
1,B-ID-70,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Female,Middle,Both,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-71,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Middle,NationalLanguage,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-72,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Young,Both,Russian,Right,UpperClass,ProEU,Undecided,[]
1,B-ID-73,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Old,Both,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Delfi (delfi.lt)']"
1,B-ID-74,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Middle,Both,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['Delfi (delfi.lt)', 'Facebook']"
1,B-ID-75,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Female,Middle,Both,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-76,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Female,Middle,NationalLanguage,Lithuanian,Center,UpperClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-77,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Female,Middle,NationalLanguage,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-78,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,NotApplicable,Both,Lithuanian,Left,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-79,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Middle,Both,Lithuanian,Undecided,MiddleClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-80,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,Old,Both,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiRussia,['Lietus Radio (lietus.fm)']
1,B-ID-81,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Female,Old,NationalLanguage,Lithuanian,Right,LowerClass,AntiEU,Undecided,[]
1,B-ID-82,basic-agents,Lithuania,Vilnius,Ukmerge,55.244341 24.773614,Male,NotApplicable,NationalLanguage,Lithuanian,Right,UpperClass,Undecided,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']"
1,B-ID-83,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-84,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Polish,Center,LowerClass,ProEU,AntiNATOProRussia,[]
1,B-ID-85,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-86,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,NotApplicable,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Kauno Diena (kauno.diena.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Facebook']"
1,B-ID-87,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,NationalLanguage,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiRussia,['Facebook']
1,B-ID-88,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,NotApplicable,Russian,Lithuanian,Center,LowerClass,Undecided,ProNATOAntiRussia,"['LRT (lrt.lt)', 'Facebook']"
1,B-ID-89,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Young,NationalLanguage,Lithuanian,Center,LowerClass,AntiEU,ProNATOAntiRussia,['Facebook']
1,B-ID-90,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Lithuanian,Left,LowerClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-91,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,NotApplicable,Both,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-92,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,NationalLanguage,Polish,Undecided,MiddleClass,ProEU,Neutral,['Delfi (delfi.lt)']
1,B-ID-93,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,Both,Polish,Center,UpperClass,Undecided,Neutral,[]
1,B-ID-94,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,NotApplicable,Both,Other,Center,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']"
1,B-ID-95,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,NationalLanguage,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-96,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']"
1,B-ID-97,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Old,Both,Polish,Undecided,UpperClass,ProEU,Undecided,[]
1,B-ID-98,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Old,NationalLanguage,Lithuanian,Right,MiddleClass,ProEU,AntiNATOProRussia,[]
1,B-ID-99,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,NationalLanguage,Russian,Right,MiddleClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-100,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,Both,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-101,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,Both,Lithuanian,Undecided,MiddleClass,ProEU,Undecided,"['LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Twitter']"
1,B-ID-102,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,Both,Lithuanian,Center,LowerClass,AntiEU,Neutral,"['Facebook', 'Odnoklassniki']"
1,B-ID-103,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,Other,Belarusian,Right,LowerClass,ProEU,AntiNATOProRussia,[]
1,B-ID-104,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,NationalLanguage,Lithuanian,Undecided,LowerClass,Undecided,Neutral,[]
1,B-ID-105,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,Both,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,['Facebook']
1,B-ID-106,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Lithuanian,Undecided,MiddleClass,ProEU,Undecided,"['LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)']"
1,B-ID-107,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,NotApplicable,Both,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Delfi (delfi.lt)', 'Facebook', 'Twitter']"
1,B-ID-108,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Other,Right,LowerClass,Undecided,ProNATOAntiRussia,['Facebook']
1,B-ID-109,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Old,NationalLanguage,Lithuanian,Undecided,MiddleClass,Undecided,ProNATOAntiRussia,"['LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Facebook']"
1,B-ID-110,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Old,Both,Lithuanian,Undecided,MiddleClass,ProEU,AntiNATOProRussia,[]
1,B-ID-111,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,Both,Polish,Right,MiddleClass,ProEU,Undecided,['Facebook']
1,B-ID-112,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Old,NationalLanguage,Russian,Left,LowerClass,AntiEU,Undecided,[]
1,B-ID-113,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,Both,Polish,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,['Delfi (delfi.lt)']
1,B-ID-114,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Old,NationalLanguage,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-115,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,NotApplicable,Both,Polish,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['Delfi (delfi.lt)', 'Facebook']"
1,B-ID-116,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Lithuanian,Left,LowerClass,AntiEU,ProNATOAntiRussia,['Facebook']
1,B-ID-117,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Old,Both,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-118,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Other,Right,MiddleClass,Undecided,ProNATOAntiRussia,[]
1,B-ID-119,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Old,Both,Polish,Undecided,UpperClass,AntiEU,ProNATOAntiRussia,[]
1,B-ID-120,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Polish,Right,MiddleClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-121,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-122,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Old,Both,Lithuanian,Undecided,LowerClass,Undecided,ProNATOAntiRussia,[]
1,B-ID-123,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,NotApplicable,NationalLanguage,Polish,Undecided,UpperClass,Undecided,ProNATOAntiRussia,['Delfi (delfi.lt)']
1,B-ID-124,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,NationalLanguage,Lithuanian,Undecided,LowerClass,ProEU,ProNATOAntiRussia,"['LRT (lrt.lt)', 'Facebook']"
1,B-ID-125,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Polish,Right,MiddleClass,ProEU,ProNATOAntiRussia,[]
1,B-ID-126,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Young,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Facebook', 'Twitter']"
1,B-ID-127,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Female,Middle,NationalLanguage,Other,Center,MiddleClass,ProEU,ProNATOAntiRussia,['TV3 (tv3.lt)']
1,B-ID-128,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,NotApplicable,Both,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Facebook']"
1,B-ID-129,basic-agents,Lithuania,Vilnius,Vilnius City,54.687888 25.28229,Male,Middle,Both,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['Delfi (delfi.lt)', 'Facebook', 'Twitter']"
